Id,Label,female,body,sexual,face,skin,objectifies,python_pagerank,modularity_class,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,chanelofficial,hm,jacquemus,sheinofficial,Degree,Weighted Degree,stat_inf_class,clustering,triangles
store,store,0.021466,0.003595,0,1,0.144829,0.75,0.150026,8,0.000229,3,0.501375,0.50891,1.80409,0,1,0,0,37,0.00022,96,0.873016,550
story,story,0.036312,0.045734,0,0.852941,0.303589,0.205882,0.150131,6,0.001047,2,0.549322,0.589788,562.376336,0.323529,0.176471,0.5,0,264,0.001098,191,0.445215,15339
straight,straight,0.030498,0.08732,0,0.923077,0.081106,0.461538,0.150082,9,0.000304,3,0.509605,0.519077,8.310308,0,1,0,0,58,0.000722,89,0.778195,1242
strap,strap,0.033108,0.044668,0.000764,0.766667,0.229124,0.533333,0.150169,4,0.001476,2,0.577136,0.633653,1425.74443,0.1,0.2,0.666667,0.033333,392,0.001446,225,0.405351,30906
strappy,strappy,0.018039,0.059116,0,1,0.164969,0.75,0.150023,9,0.000306,3,0.50925,0.518849,10.178564,0,1,0,0,58,0.000188,240,0.756266,1207
strategy,strategy,0.006676,0.00713,0.002855,1,0.258281,0.136364,0.150013,5,0.000673,2,0.532287,0.560658,0.841975,0,0,1,0,179,0.000101,4,0.988574,15573
straw,straw,0.043609,0.067767,0.000754,0.909091,0.320816,0.181818,0.150223,6,0.000668,2,0.528432,0.553804,148.944697,0,0.515152,0.454545,0.030303,159,0.002011,250,0.550189,6824
street,street,0.025238,0.033009,0.003649,1,0.107748,0.190476,0.150089,0,0.001056,2,0.550151,0.591158,570.571119,0.52381,0.142857,0.333333,0,268,0.000746,226,0.43502,15448
string,string,0.02278,0.039786,0.004442,0.888889,0.166289,0.333333,0.150044,9,0.000601,2,0.525387,0.548321,99.888954,0.666667,0.111111,0.111111,0.111111,143,0.00037,93,0.558186,5588
stripe,stripe,0.024587,0.089938,0.003558,0.969697,0.106596,0.151515,0.150144,9,0.000856,2,0.538774,0.571967,293.666894,0.212121,0.757576,0.030303,0,212,0.001234,191,0.490679,10871
striped,striped,0.028879,0.076553,0.00184,0.807692,0.118717,0.192308,0.150153,9,0.0008,2,0.535609,0.566484,231.27188,0,0.692308,0.269231,0.038462,196,0.001325,52,0.532487,10072
strong,strong,0.015798,0.018691,0.001963,1,0.38604,0.25,0.150066,1,0.000751,2,0.536397,0.567855,72.005759,0,0,0.6875,0.3125,200,0.000549,246,0.849145,16729
studio,studio,0.038333,0.052813,0,0.891304,0.279458,0.26087,0.150248,3,0.001,2,0.545013,0.582591,638.380724,0.130435,0.847826,0.021739,0,243,0.002092,142,0.450327,13132
stun,stun,0.023819,0.026919,0,0.947368,0.314953,0.894737,0.150109,7,0.00031,3,0.509605,0.519305,7.951544,0,0,0,1,59,0.000924,220,0.793708,1312
stunning,stunning,0.016473,0.063284,0,1,0.453781,0,0.150016,9,0.000306,3,0.50854,0.518392,11.342383,0,1,0,0,58,0.000129,180,0.756892,1208
style,style,0.031084,0.052614,0.000305,0.932331,0.250095,0.443609,0.150422,6,0.002073,2,0.608678,0.678547,4085.508233,0.157895,0.308271,0.150376,0.383459,523,0.003472,71,0.271523,36922
styling,styling,0.014865,0.020716,0.005798,0.857143,0.412233,0.214286,0.150037,5,0.000552,2,0.522939,0.543866,58.939494,0.785714,0.071429,0,0.142857,130,0.000308,268,0.707728,5843
stylish,stylish,0.023064,0.048686,0,1,0.224084,0.181818,0.150073,6,0.000455,2,0.517192,0.533242,46.469989,0,0.272727,0,0.727273,99,0.000614,274,0.656638,3121
stylist,stylist,0.026057,0.032152,0,0.962264,0.15369,0.509434,0.150247,8,0.000777,2,0.53326,0.562371,244.024194,0,1,0,0,184,0.002078,96,0.519426,8650
suit,suit,0.034006,0.044047,0.00289,0.925532,0.16218,0.212766,0.150463,6,0.002179,2,0.62138,0.695339,4459.357465,0.106383,0.510638,0.37234,0.010638,572,0.004051,49,0.291726,47474
suki,suki,0.026065,0.050147,0,1,0.299683,0,0.150025,3,0.000206,3,0.502065,0.507539,0.473317,0,1,0,0,29,0.000213,19,0.92328,349
summer,summer,0.035411,0.047195,0.000272,0.93038,0.290523,0.462025,0.150585,6,0.001887,2,0.598196,0.664154,3170.091403,0.082278,0.151899,0.765823,0,481,0.004863,24,0.295833,34009
sun,sun,0.026445,0.04572,0,1,0.292238,0.45,0.150101,7,0.000746,2,0.533065,0.562029,192.088489,0.25,0.25,0,0.5,183,0.00086,222,0.557525,9183
sunday,sunday,0.039456,0.062953,0,1,0.155535,0.25,0.150101,0,0.000304,2,0.509783,0.519191,11.307664,0,0.125,0.75,0.125,58,0.000928,126,0.746867,1192
sundress,sundress,0.024199,0.050997,0,1,0.181547,0.166667,0.150043,9,0.000231,3,0.505719,0.511995,1.771287,0,1,0,0,38,0.000366,81,0.852853,568
sunglass,sunglass,0.030136,0.060407,0.000919,0.982759,0.210576,0.224138,0.15043,9,0.00207,2,0.606653,0.675805,4118.181828,0.017241,0.637931,0.12069,0.224138,515,0.003623,98,0.2602,34305
sunglasse,sunglasse,0.022961,0.07284,0.001042,1,0.11357,0.166667,0.150149,9,0.000979,2,0.544606,0.581905,434.75034,0,1,0,0,241,0.001249,280,0.464086,13310
super,super,0.026035,0.063014,0,0.333333,0.021718,0.666667,0.150017,7,0.000201,3,0.501547,0.506968,0.033021,0,1,0,0,28,0.000142,151,0.97151,341
supermarket,supermarket,0.050988,0.063061,0,1,0.362908,0,0.150014,1,0.000359,3,0.51211,0.523875,1.686836,0,0,1,0,72,0.00011,76,0.937223,2329
supple,supple,0.013909,0.042402,0,1,0.370727,0.333333,0.150006,2,0.000368,3,0.51175,0.52456,4.953996,1,0,0,0,76,0.000047,106,0.890811,2472
support,support,0.030371,0.049381,0,0.6,0.117412,0.6,0.150053,7,0.000301,3,0.506773,0.516792,25.228519,0.2,0.8,0,0,56,0.00046,171,0.718519,1067
surface,surface,0.021752,0.057048,0,1,0.627496,0.222222,0.150028,2,0.000419,3,0.515548,0.530386,18.593643,0.888889,0.111111,0,0,91,0.000228,71,0.789014,3160
surfboard,surfboard,0.033691,0.02634,0,0.833333,0.229281,0.5,0.150055,0,0.000307,3,0.508894,0.518163,16.627802,0,0,1,0,56,0.000479,98,0.63771,947
surround,surround,0.033334,0.027688,0.001971,0.8125,0.168988,0.375,0.150148,0,0.001456,2,0.574183,0.629198,1586.686527,0.03125,0,0.84375,0.125,379,0.001262,132,0.395001,28145
sustainable,sustainable,0.009602,0.012936,0.002326,1,0.281313,0.296296,0.150026,5,0.000792,2,0.538178,0.570939,110.087051,0,0,1,0,209,0.000209,213,0.808807,17412
sweater,sweater,0.038717,0.092923,0.000358,0.980769,0.171341,0.211538,0.150299,9,0.001444,2,0.569699,0.622344,1619.110496,0.096154,0.596154,0.173077,0.134615,359,0.002633,232,0.349452,22331
sweatshirt,sweatshirt,0.017388,0.087311,0,1,0.127098,0,0.150024,9,0.000311,3,0.509427,0.51942,13.005953,0,0.75,0,0.25,60,0.000201,131,0.701929,1201
sweet,sweet,0.02815,0.07468,0.011047,1,0.140755,0,0.150021,9,0.000298,3,0.50854,0.518392,4.933731,0,1,0,0,58,0.000177,89,0.827694,1321
sweeten,sweeten,0.027157,0.033169,0,1,0.107987,0,0.150028,7,0.000244,3,0.505719,0.512223,0.963238,0,0,0,1,39,0.000238,108,0.896159,630
swimsuit,swimsuit,0.023299,0.084792,0.000498,0.6,0.37303,0.64,0.150133,9,0.000474,2,0.518295,0.535298,45.762831,0,1,0,0,105,0.001189,240,0.64115,3434
swimwear,swimwear,0.025691,0.03844,0,1,0.292501,0.863636,0.150133,7,0.000375,2,0.51319,0.525703,22.558422,0,0.090909,0,0.909091,77,0.001123,240,0.701053,1998
switch,switch,0.035037,0.031514,0,1,0.162972,0.4,0.150051,7,0.000202,3,0.502238,0.507882,1.190239,0,0,0,1,30,0.000451,158,0.820197,333
sydney,sydney,0.043319,0.03733,0,0.4,0.323299,0.8,0.150087,1,0.000171,3,0.49108,0.497373,0.786847,0,0,1,0,17,0.000793,41,0.808333,97
symmetry,symmetry,0.036628,0.085875,0,0.666667,0.353233,0.333333,0.150014,2,0.000232,3,0.505719,0.511995,0.003289,1,0,0,0,38,0.000117,228,0.977477,651
syrup,syrup,0.050988,0.063061,0,1,0.362908,0,0.150014,1,0.000359,3,0.51211,0.523875,1.686836,0,0,1,0,72,0.00011,200,0.937223,2329
szn,szn,0.032134,0.040115,0,0.928571,0.525321,0.571429,0.150096,1,0.00037,3,0.51211,0.524332,36.621408,0,0,0,1,74,0.000812,169,0.611492,1607
t,t,0.034893,0.074524,0.005478,1,0.213267,0,0.150041,9,0.000788,2,0.53502,0.565456,235.487199,0.071429,0.5,0.428571,0,193,0.000335,30,0.528741,9695
table,table,0.033965,0.025064,0,0.904762,0.279199,0.380952,0.150132,6,0.000936,2,0.541976,0.57745,557.250175,0.142857,0.047619,0.52381,0.285714,228,0.001136,219,0.414487,10632
tag,tag,0.022574,0.034707,0,0.75,0.136742,0.5,0.150023,0,0.000311,3,0.509427,0.51942,9.776709,0,0,0.75,0.25,60,0.00019,179,0.784921,1343
tail,tail,0.047545,0.038212,0,1,0.147112,0.333333,0.15004,0,0.000191,3,0.50293,0.507425,1.454606,0,0,1,0,26,0.000375,138,0.86,258
tailor,tailor,0.030118,0.073004,0.010846,1,0.143511,0.033333,0.150148,9,0.001009,2,0.547878,0.587389,395.507293,0.166667,0.833333,0,0,257,0.001308,283,0.485662,15852
take,take,0.029314,0.043831,0.000191,0.95122,0.173168,0.414634,0.150151,0,0.001452,2,0.571261,0.624743,1790.443098,0.243902,0.341463,0.146341,0.268293,366,0.001245,232,0.345446,22948
talk,talk,0.043398,0.039242,0,0.888889,0.211179,0.555556,0.150057,6,0.000604,3,0.524443,0.546836,135.602462,0.222222,0.333333,0.333333,0.111111,139,0.00048,184,0.513276,4852
tall,tall,0.018586,0.015966,0.001788,0.914286,0.229697,0.2,0.150119,0,0.001367,2,0.570145,0.623029,1159.737726,0.2,0.028571,0.771429,0,361,0.001028,67,0.430517,27820
tan,tan,0.035749,0.050585,0.001265,0.96,0.220462,0.32,0.15016,6,0.001162,2,0.557509,0.603153,771.962752,0,0.04,0.76,0.2,303,0.001374,269,0.490528,22295
tank,tank,0.046222,0.074923,0,1,0.207976,0.285714,0.150058,7,0.000358,2,0.51193,0.523304,29.431392,0.142857,0.857143,0,0,70,0.000499,260,0.645354,1514
tattoo,tattoo,0.048841,0.068561,0,0.833333,0.456127,1,0.150112,6,0.000447,2,0.516643,0.532214,45.791376,0,0.083333,0.916667,0,96,0.001076,27,0.631579,2820
team,team,0.010571,0.011112,0.002512,0.98,0.243904,0.2,0.150055,5,0.000891,2,0.543592,0.580192,247.494519,0,0.02,0.98,0,236,0.000451,13,0.693835,19077
technical,technical,0.014318,0.035885,0,1,0.119145,0.333333,0.15001,5,0.000432,3,0.515548,0.531072,42.701187,1,0,0,0,94,0.000084,264,0.660355,2825
teddy,teddy,0.01707,0.04283,0,1,0.14555,0,0.150012,9,0.00039,3,0.514094,0.527645,13.358755,0,1,0,0,83,0.000095,17,0.762421,2532
tekla,tekla,0.045003,0.025781,0,0.6,0.044671,0.6,0.150072,0,0.0002,3,0.503798,0.508682,1.274695,0,0,1,0,29,0.000678,61,0.846561,320
tell,tell,0.014413,0.016162,0.001847,1,0.270038,0.323529,0.150078,7,0.000834,2,0.54037,0.574709,196.487976,0,0,0.647059,0.352941,220,0.000644,214,0.748398,17865
temp,temp,0.032703,0.016362,0,1,0.167452,0.333333,0.150026,4,0.000219,3,0.502238,0.508796,2.548119,0,0,0,1,34,0.000222,169,0.835227,441
tendre,tendre,0.032934,0.03202,0,1,0.09247,0.666667,0.150025,2,0.000345,2,0.511571,0.522618,7.06814,1,0,0,0,68,0.000206,143,0.84758,1874
tennis,tennis,0.023582,0.023081,0.000565,1,0.116254,0.8,0.150041,4,0.000694,2,0.532871,0.561686,75.539581,0,0,0.8,0.2,182,0.000366,8,0.764886,12460
tequila,tequila,0.026209,0.053275,0.003378,0.833333,0.146485,0.333333,0.150052,8,0.000457,3,0.517743,0.534499,36.371479,0.333333,0.666667,0,0,103,0.00046,61,0.692293,3566
text,text,0.028137,0.033282,0,0.863636,0.218674,0.5,0.150141,4,0.001041,2,0.546033,0.584304,859.98876,0.090909,0.045455,0.409091,0.454545,248,0.001204,80,0.37507,11395
texture,texture,0.04202,0.09381,0,1,0.200155,0.076923,0.150132,2,0.000406,2,0.51482,0.528787,34.936852,0.076923,0.923077,0,0,86,0.001201,54,0.664146,2371
thank,thank,0.036898,0.043782,0,0.956522,0.227248,0.173913,0.150097,0,0.000735,2,0.531706,0.55963,195.799581,0,0,0.956522,0.043478,176,0.000813,231,0.560788,8538
theme,theme,0.027781,0.038735,0,0.923077,0.373707,0.076923,0.15011,8,0.000323,2,0.511033,0.52159,2.224471,0,0,1,0,65,0.000953,218,0.885913,1786
think,think,0.029172,0.039364,0,0.888889,0.282806,0.777778,0.1501,0,0.000419,2,0.51482,0.528787,45.569619,0,0,0.333333,0.666667,86,0.000845,220,0.652381,2329
thomas,thomas,0.010514,0.02485,0.004976,0.818182,0.112912,0.090909,0.15003,5,0.000815,2,0.536989,0.568883,250.062904,1,0,0,0,203,0.00024,133,0.489631,9940
thong,thong,0.018767,0.076032,0.009574,0.666667,0.179316,0.333333,0.150042,9,0.00041,3,0.514638,0.528901,29.465243,0,1,0,0,87,0.000358,66,0.687825,2514
tie,tie,0.024345,0.059443,0.002138,0.866667,0.22902,0.266667,0.150144,9,0.000855,2,0.537187,0.569225,409.619292,0,0.733333,0.266667,0,204,0.001206,81,0.482856,9900
tight,tight,0.030271,0.063671,0.001326,0.666667,0.246681,0.4,0.150084,7,0.000508,2,0.519217,0.537012,88.259152,0,0.733333,0.066667,0.2,110,0.000746,228,0.568128,3344
tile,tile,0.019624,0.012111,0,1,0.091514,0.2,0.150034,0,0.000355,2,0.512469,0.524332,20.347097,0.2,0.2,0.6,0,73,0.000291,13,0.688967,1761
tim,tim,0.056012,0.056093,0,0.857143,0.272179,0.571429,0.150091,4,0.000218,3,0.505194,0.510966,0.863633,0,0,1,0,35,0.000835,61,0.86631,486
time,time,0.01294,0.018486,0.004305,0.966667,0.343868,0.116667,0.15009,5,0.001514,2,0.580581,0.638794,1514.410271,0.45,0.066667,0.366667,0.116667,407,0.000729,47,0.41389,34028
timeless,timeless,0.045016,0.039636,0,0.666667,0.016299,0.333333,0.150034,3,0.000203,3,0.500171,0.50674,1.352639,0.333333,0.666667,0,0,31,0.000302,142,0.781609,340
tire,tire,0.016454,0.020065,0,1,0.299999,0.333333,0.15005,5,0.00039,3,0.51283,0.525474,62.384603,0.666667,0.166667,0.166667,0,77,0.000449,41,0.621404,1771
title,title,0.012058,0.012559,0,1,0.13771,1,0.150014,5,0.000358,3,0.511571,0.523761,19.065173,0.666667,0,0,0.333333,73,0.000113,186,0.728482,1862
tm,tm,0.030255,0.061821,0,0.692308,0.120473,0.307692,0.150071,7,0.000348,3,0.511392,0.522504,17.209709,0,1,0,0,68,0.000613,151,0.734509,1624
today,today,0.019338,0.025864,0.00157,0.95,0.222817,0.3,0.150139,6,0.001008,2,0.550566,0.591844,346.234837,0,0.075,0.775,0.15,270,0.001192,174,0.619375,22326
toe,toe,0.032865,0.089547,0,1,0.083489,0.166667,0.150043,9,0.000331,2,0.511392,0.522276,10.629695,0,1,0,0,67,0.000365,89,0.708625,1520
together,together,0.014563,0.018599,0.001923,1,0.241819,0.193878,0.150166,5,0.001441,2,0.575089,0.630569,1401.196067,0.132653,0.122449,0.72449,0.020408,383,0.001397,233,0.431697,31415
toi,toi,0.048541,0.069545,0,1,0.558664,0,0.150047,2,0.0002,3,0.503277,0.507882,0.042958,0,0,1,0,27,0.000425,255,0.947692,308
tom,tom,0.041867,0.055698,0.001044,0.862069,0.354042,0.862069,0.15024,6,0.000438,2,0.515366,0.529815,76.638022,0,0,1,0,89,0.002087,41,0.667712,2556
tomorrow,tomorrow,0.030257,0.040768,0,0.862069,0.165669,0.482759,0.150135,8,0.000752,2,0.532287,0.560658,221.008608,0,0.724138,0.275862,0,179,0.001125,25,0.563956,8884
tone,tone,0.052372,0.061647,0,1,0.20079,0.5,0.150051,7,0.000209,3,0.504321,0.509024,4.270418,0,0.75,0.25,0,29,0.000452,260,0.783069,296
toothbrush,toothbrush,0.053441,0.110437,0,0.666667,0.444188,0.666667,0.150025,2,0.000302,3,0.509072,0.518277,12.148331,0.333333,0,0.666667,0,56,0.00022,107,0.722559,1073
top,top,0.031304,0.063675,0.001241,0.882353,0.193396,0.470588,0.150461,9,0.002491,2,0.642448,0.721727,6117.269182,0.036765,0.691176,0.147059,0.125,649,0.003862,251,0.255376,53534
toss,toss,0.006676,0.00713,0.002855,1,0.258281,0.136364,0.150013,5,0.000673,2,0.532287,0.560658,0.841975,0,0,1,0,179,0.000101,241,0.988574,15573
total,total,0.015364,0.029619,0,1,0.348548,0,0.150006,2,0.000347,3,0.511212,0.523075,0.021738,1,0,0,0,71,0.000048,229,0.992133,2396
touch,touch,0.029212,0.054876,0,0.75,0.253619,0.25,0.150064,9,0.000597,3,0.524631,0.547178,108.985979,0.375,0.625,0,0,140,0.000581,178,0.556146,5334
toujour,toujour,0.048541,0.069545,0,1,0.558664,0,0.150024,2,0.0002,3,0.503277,0.507882,0.042958,0,0,1,0,27,0.000198,255,0.947692,308
tout,tout,0.048541,0.069545,0,1,0.558664,0,0.150024,2,0.0002,3,0.503277,0.507882,0.042958,0,0,1,0,27,0.000198,255,0.947692,308
towel,towel,0.045662,0.051646,0,0.875,0.180762,0.625,0.1501,0,0.000343,2,0.511392,0.522276,21.222619,0,0,1,0,67,0.000954,203,0.674592,1447
track,track,0.019315,0.039496,0,1,0.183824,0,0.15002,9,0.000206,3,0.501892,0.507882,0.005604,0,1,0,0,31,0.000173,257,0.97931,426
trainer,trainer,0.019689,0.084794,0.017072,1,0.102583,0,0.150028,9,0.000436,2,0.51646,0.531871,26.485373,0,1,0,0,95,0.000238,183,0.714939,3125
tram,tram,0.061568,0.06459,0,0.8,0.37364,0.4,0.150046,3,0.000224,3,0.505719,0.511538,0.310634,0,1,0,0,36,0.000398,180,0.912605,543
tree,tree,0.036867,0.029526,0.000349,0.961538,0.220661,0.410256,0.15038,0,0.001528,2,0.575089,0.630569,1804.858301,0.089744,0.025641,0.820513,0.064103,383,0.00321,250,0.333031,24235
trench,trench,0.034227,0.059683,0.005762,1,0.293362,0,0.15002,9,0.000313,3,0.509783,0.519877,8.129333,0,1,0,0,61,0.000174,100,0.787006,1393
trenchcoat,trenchcoat,0.022954,0.069847,0.01651,1,0.239996,0,0.150028,9,0.00048,2,0.518848,0.536326,41.737402,0,1,0,0,108,0.000233,249,0.669018,3794
trend,trend,0.026142,0.051324,0,0.8,0.19625,0.6,0.150069,9,0.000603,2,0.52482,0.547293,115.565713,0,0.666667,0,0.333333,140,0.000572,215,0.57971,5560
trim,trim,0.02205,0.046854,0.001658,0.971429,0.140076,0.257143,0.150164,9,0.000932,2,0.542783,0.578821,372.526937,0.085714,0.914286,0,0,232,0.001442,191,0.486128,12914
trip,trip,0.04367,0.073409,0,1,0.016214,0,0.150045,7,0.000245,3,0.506773,0.513594,0.075149,0,1,0,0,42,0.000381,261,0.960976,788
trouser,trouser,0.023623,0.072713,0.006461,0.981132,0.19341,0.207547,0.150162,9,0.001342,2,0.564847,0.614805,1157.988957,0.018868,0.981132,0,0,337,0.00134,242,0.372175,20946
true,true,0.009159,0.011129,0.002871,1,0.265581,0.115385,0.150026,5,0.000897,2,0.544606,0.581905,202.944993,0.038462,0.076923,0.884615,0,241,0.000206,163,0.694282,19912
try,try,0.025888,0.037064,0,0.875,0.193836,0.5,0.15006,6,0.000341,3,0.510676,0.521819,21.521083,0,0.125,0.125,0.75,67,0.000516,202,0.700699,1503
tube,tube,0.046125,0.061768,0.002363,0.909091,0.219134,0.454545,0.150093,3,0.000416,3,0.515548,0.530386,22.046173,0,1,0,0,91,0.000819,180,0.718352,2877
turn,turn,0.026712,0.054313,0.006295,1,0.170785,0.285714,0.150048,9,0.000876,2,0.539172,0.572653,446.27152,0.428571,0.5,0,0.071429,214,0.000389,88,0.460493,10397
turtleneck,turtleneck,0.037438,0.113322,0,1,0.218096,0,0.150024,2,0.00027,2,0.508008,0.515764,5.896002,0,1,0,0,48,0.000208,260,0.814986,881
tweed,tweed,0.015872,0.0358,0.001592,1,0.305341,0.145455,0.150091,2,0.001193,2,0.558362,0.604524,720.041067,0.981818,0.018182,0,0,307,0.000756,264,0.419372,19570
twice,twice,0.028752,0.075053,0,0.8,0.336422,0.2,0.150028,2,0.000287,2,0.508894,0.517478,4.987576,0.6,0.4,0,0,53,0.000234,228,0.840121,1114
twill,twill,0.017352,0.052045,0.00543,1,0.059947,0,0.150058,9,0.000601,2,0.525009,0.547635,93.55662,0,1,0,0,141,0.00049,28,0.611716,5952
twist,twist,0.022763,0.050255,0.00582,1,0.321268,0,0.15003,9,0.000546,2,0.522564,0.54318,64.395923,0.5,0.5,0,0,128,0.000254,119,0.645294,5163
type,type,0.04346,0.043339,0,1,0.591541,0.25,0.150022,6,0.000359,2,0.51193,0.523304,37.090462,0.5,0,0.25,0.25,70,0.000189,75,0.668372,1568
ultimate,ultimate,0.028539,0.066713,0,1,0.068861,0.25,0.150025,7,0.000224,3,0.503103,0.509596,3.07418,0,1,0,0,35,0.000207,89,0.800357,449
ultimately,ultimately,0.022477,0.038483,0,1,0.382656,1,0.15002,5,0.00028,3,0.507832,0.516107,0.170634,0,0,1,0,50,0.000162,59,0.971088,1142
ultra,ultra,0.024782,0.052921,0,1,0.274711,0.25,0.150017,2,0.000392,3,0.513913,0.52753,28.147582,0.5,0.5,0,0,83,0.000138,154,0.661849,2198
umbrella,umbrella,0.025394,0.017415,0.00158,0.705882,0.144552,0.470588,0.150125,0,0.001098,2,0.554331,0.598012,669.732469,0.235294,0.117647,0.529412,0.117647,288,0.001092,11,0.473551,19435
unequivocal,unequivocal,0.054426,0.040326,0,1,0.626451,0.5,0.150029,2,0.00021,3,0.505019,0.510395,0.126388,1,0,0,0,33,0.00025,90,0.947581,470
unexpected,unexpected,0.039606,0.087724,0,0.833333,0.27714,0.166667,0.150041,2,0.000327,3,0.510854,0.521476,12.159498,0.5,0.5,0,0,65,0.000353,228,0.740079,1492
unforgettable,unforgettable,0.027068,0.035023,0,1,0.516443,0.5,0.150031,2,0.000459,3,0.517192,0.533699,39.699976,0.875,0,0,0.125,101,0.000255,164,0.682222,3377
unique,unique,0.019842,0.044044,0,0.727273,0.326988,0.363636,0.150041,2,0.000576,2,0.523314,0.544551,120.34863,0.636364,0.272727,0,0.090909,132,0.000343,263,0.54586,4648
unitard,unitard,0.032895,0.058282,0,0.8,0.12604,0.6,0.150112,7,0.000273,2,0.507832,0.515422,15.716887,0,1,0,0,47,0.001065,0,0.635749,658
universal,universal,0.006676,0.00713,0.002855,1,0.258281,0.136364,0.150013,5,0.000673,2,0.532287,0.560658,0.841975,0,0,1,0,179,0.000101,56,0.988574,15573
unveil,unveil,0.016108,0.027327,0,1,0.409857,0.333333,0.150024,5,0.000443,2,0.517192,0.533242,13.127741,1,0,0,0,99,0.000194,50,0.827688,3934
uplift,uplift,0.024437,0.034196,0,1,0.07078,0.25,0.150028,8,0.000209,3,0.504844,0.509824,0.156045,0,1,0,0,31,0.000235,159,0.954023,415
use,use,0.025455,0.055773,0,0.909091,0.356128,0.090909,0.150033,2,0.000448,3,0.51646,0.5321,59.972732,0.727273,0.181818,0,0.090909,96,0.00028,185,0.603583,2695
usual,usual,0.006676,0.00713,0.002855,1,0.258281,0.136364,0.150013,5,0.000673,2,0.532287,0.560658,0.841975,0,0,1,0,179,0.000101,216,0.988574,15573
v,v,0.018691,0.087896,0,1,0.111347,0,0.150031,9,0.000188,3,0.503103,0.507539,0.005475,0,1,0,0,26,0.000266,52,0.963333,289
vacance,vacance,0.01922,0.024538,0,0.666667,0.125449,0.333333,0.150016,0,0.000259,3,0.505895,0.513936,0.506101,0,0,1,0,46,0.000129,179,0.935354,926
valentine,valentine,0.022203,0.019563,0,0.888889,0.316008,0.888889,0.150048,0,0.000233,3,0.505544,0.511652,0.456327,0,0,0,1,37,0.000399,220,0.931746,587
variety,variety,0.028139,0.023228,0,0.9,0.30058,0.3,0.150075,6,0.00051,2,0.519402,0.537354,107.227071,0,0.1,0.6,0.3,111,0.000647,185,0.516264,3095
various,various,0.036197,0.023325,0,1,0.365896,0.166667,0.150045,6,0.000562,3,0.52219,0.542723,128.09586,0.333333,0.166667,0.166667,0.333333,127,0.00039,75,0.534857,4212
vary,vary,0.020955,0.04449,0,0.954545,0.141407,0.272727,0.150059,9,0.00095,2,0.542783,0.578821,521.695436,0.045455,0.909091,0,0.045455,232,0.000475,17,0.462865,12296
velvet,velvet,0.016177,0.033655,0.002627,1,0.176099,0.3,0.150034,9,0.000825,2,0.537385,0.569568,268.002181,0.8,0.2,0,0,205,0.000274,16,0.480537,9950
versaille,versaille,0.04313,0.069886,0,0.857143,0.504573,0.714286,0.150066,0,0.000263,3,0.507655,0.515307,4.770334,0,0,1,0,47,0.000583,196,0.793237,821
very,very,0.038489,0.030332,0,1,0.090896,0.111111,0.150066,0,0.000364,3,0.512289,0.524218,31.181677,0.222222,0,0.777778,0,73,0.000574,7,0.678404,1734
vest,vest,0.019274,0.099998,0,1,0.096343,0.444444,0.150035,9,0.000481,2,0.518663,0.535984,47.332298,0,1,0,0,107,0.000287,12,0.685355,3814
viard,viard,0.011212,0.021979,0.00895,0.95,0.314316,0,0.150038,5,0.000998,2,0.547878,0.587389,368.586941,1,0,0,0,257,0.000306,18,0.475153,15509
vibe,vibe,0.029321,0.040632,0,1,0.19688,0.551724,0.150168,7,0.000553,2,0.52219,0.542495,88.698701,0,0,0,1,126,0.001414,129,0.578839,4486
vibrant,vibrant,0.026201,0.028591,0,1,0.061129,0.466667,0.150068,7,0.000682,2,0.529198,0.555175,184.684693,0.4,0,0,0.6,163,0.000567,243,0.534315,6968
video,video,0.033083,0.048008,0,1,0.223345,0.125,0.150067,4,0.000462,3,0.517192,0.53347,52.429126,0,0.25,0.75,0,100,0.000584,40,0.631416,3063
view,view,0.042661,0.04817,0,0.888889,0.344145,0.444444,0.150096,4,0.000418,2,0.51573,0.5305,29.377892,0.222222,0,0.777778,0,91,0.000875,14,0.713109,2856
villa,villa,0.010516,0.030568,0.001973,1,0.173985,0,0.150021,3,0.000524,2,0.521258,0.540781,54.648531,1,0,0,0,121,0.000166,102,0.628852,4490
village,village,0.013254,0.023459,0.01292,1,0.206016,0,0.150019,6,0.000244,3,0.503798,0.511423,0.281648,0,0,1,0,41,0.000152,81,0.971795,758
vinoodh,vinoodh,0.017011,0.010166,0,1,0.232766,0.142857,0.150027,5,0.000431,2,0.515912,0.530843,32.859746,1,0,0,0,92,0.000223,158,0.655189,2683
virginie,virginie,0.011212,0.021979,0.00895,0.95,0.314316,0,0.150038,5,0.000998,2,0.547878,0.587389,368.586941,1,0,0,0,257,0.000306,116,0.475153,15509
vision,vision,0.007488,0.008947,0.002617,0.958333,0.258036,0.166667,0.150017,5,0.000875,2,0.543389,0.579849,190.1422,0.083333,0,0.916667,0,235,0.000135,214,0.706467,19259
visual,visual,0.006879,0.00726,0.002731,0.956522,0.247755,0.130435,0.150015,5,0.000795,2,0.538774,0.571967,155.562995,0.043478,0,0.956522,0,212,0.000116,214,0.788626,17472
